日期,收盘,
2012-02-21,1269.20 ,
2012-02-22,1270.60 ,
2012-02-23,1276.40 ,
2012-02-24,1280.00 ,
2012-02-27,1293.20 ,
2012-02-28,1306.00 ,
2012-02-29,1312.20 ,
2012-03-01,1316.40 ,
2012-03-02,1327.20 ,
2012-03-05,1318.00 ,
2012-03-06,1330.60 ,
2012-03-07,1322.00 ,
2012-03-08,1331.40 ,
2012-03-09,1332.60 ,
2012-03-12,1330.50 ,
2012-03-13,1348.75 ,
2012-03-14,1356.00 ,
2012-03-15,1369.00 ,
2012-03-16,1374.00 ,
2012-03-19,1366.50 ,
2012-03-20,1345.00 ,
2012-03-21,1355.00 ,
2012-03-22,1349.50 ,
2012-03-23,1365.75 ,
2012-03-26,1379.50 ,
2012-03-27,1369.60 ,
2012-03-28,1367.50 ,
2012-03-29,1355.40 ,
2012-03-30,1402.00 ,
2012-04-02,1421.20 ,
2012-04-03,1415.40 ,
2012-04-04,1422.00 ,
2012-04-05,1432.20 ,
2012-04-09,1430.00 ,
2012-04-10,1429.20 ,
2012-04-11,1419.60 ,
2012-04-12,1442.40 ,
2012-04-13,1436.60 ,
2012-04-16,1421.20 ,
2012-04-17,1426.20 ,
2012-04-18,1408.60 ,
2012-04-19,1415.40 ,
2012-04-20,1454.00 ,
2012-04-23,1436.20 ,
2012-04-24,1464.00 ,
2012-04-25,1473.40 ,
2012-04-26,1480.60 ,
2012-04-27,1495.00 ,
2012-04-30,1503.00 ,
2012-05-01,1496.00 ,
2012-05-02,1480.00 ,
2012-05-03,1468.75 ,
2012-05-04,1474.40 ,
2012-05-07,1462.00 ,
2012-05-08,1439.00 ,
2012-05-09,1427.75 ,
2012-05-10,1450.00 ,
2012-05-11,1402.60 ,
2012-05-14,1390.00 ,
2012-05-15,1413.20 ,
2012-05-16,1421.00 ,
2012-05-17,1437.00 ,
2012-05-18,1408.20 ,
2012-05-21,1412.40 ,
2012-05-22,1381.40 ,
2012-05-23,1365.00 ,
2012-05-24,1378.40 ,
2012-05-25,1382.00 ,
2012-05-29,1385.60 ,
2012-05-30,1377.60 ,
2012-05-31,1342.00 ,
2012-06-01,1344.25 ,
2012-06-04,1340.00 ,
2012-06-05,1349.50 ,
2012-06-06,1386.25 ,
2012-06-07,1426.20 ,
2012-06-08,1427.40 ,
2012-06-11,1425.40 ,
2012-06-12,1436.20 ,
2012-06-13,1408.25 ,
2012-06-14,1386.40 ,
2012-06-15,1376.00 ,
2012-06-18,1387.40 ,
2012-06-19,1435.60 ,
2012-06-20,1444.20 ,
2012-06-21,1443.60 ,
2012-06-22,1442.60 ,
2012-06-25,1478.40 ,
2012-06-26,1470.50 ,
2012-06-27,1471.00 ,
2012-06-28,1469.20 ,
2012-06-29,1512.75 ,
2012-07-02,1530.40 ,
2012-07-03,1569.00 ,
2012-07-05,1626.50 ,
2012-07-06,1619.75 ,
2012-07-09,1673.00 ,
2012-07-10,1654.00 ,
2012-07-11,1620.20 ,
2012-07-12,1627.40 ,
2012-07-13,1642.00 ,
2012-07-16,1630.00 ,
2012-07-17,1630.00 ,
2012-07-18,1672.60 ,
2012-07-19,1734.60 ,
2012-07-20,1762.00 ,
2012-07-23,1698.50 ,
2012-07-24,1651.40 ,
2012-07-25,1697.40 ,
2012-07-26,1665.00 ,
2012-07-27,1684.25 ,
2012-07-30,1725.60 ,
2012-07-31,1721.00 ,
2012-08-01,1682.25 ,
2012-08-02,1661.40 ,
2012-08-03,1656.25 ,
2012-08-06,1607.50 ,
2012-08-07,1605.25 ,
2012-08-08,1620.00 ,
2012-08-09,1692.00 ,
2012-08-10,1709.50 ,
2012-08-13,1663.50 ,
2012-08-14,1680.00 ,
2012-08-15,1661.20 ,
2012-08-16,1656.25 ,
2012-08-17,1671.00 ,
2012-08-20,1699.60 ,
2012-08-21,1751.00 ,
2012-08-22,1740.40 ,
2012-08-23,1727.25 ,
2012-08-24,1740.00 ,
2012-08-27,1726.60 ,
2012-08-28,1732.40 ,
2012-08-29,1757.60 ,
2012-08-30,1769.20 ,
2012-08-31,1765.40 ,
2012-09-04,1766.20 ,
2012-09-05,1751.00 ,
2012-09-06,1750.40 ,
2012-09-07,1731.75 ,
2012-09-10,1725.60 ,
2012-09-11,1699.60 ,
2012-09-12,1740.60 ,
2012-09-13,1743.00 ,
